"orig","dest","sov","hov2","hov3","bike","walk"
24,12,14.4282818045454,15.8711099849999,16.5925240752272,21.6424227068181,21.6424227068181
25,12,24.6468257229037,27.1115082951941,28.3438495813393,36.9702385843556,36.9702385843556
26,12,16.9678134721888,18.6645948194077,19.5129854930171,25.4517202082832,25.4517202082832
27,12,12.0834935139067,13.2918428652974,13.8960175409927,18.12524027086,18.12524027086
28,12,16.7396282485691,18.413591073426,19.2505724858545,25.1094423728537,25.1094423728537
29,12,17.7734751891031,19.5508227080134,20.4394964674686,26.6602127836547,26.6602127836547
30,12,18.9506311957593,20.8456943153353,21.7932258751232,28.425946793639,28.425946793639
31,12,13.2358240326982,14.5594064359681,15.221197637603,19.8537360490473,19.8537360490473
32,12,23.9549212741975,26.3504134016173,27.5481594653272,35.9323819112963,35.9323819112963
33,12,16.5623940171807,18.2186334188988,19.0467531197578,24.8435910257711,24.8435910257711
34,12,15.946075675339,17.5406832428729,18.3379870266398,23.9191135130085,23.9191135130085
35,12,22.9234664772579,25.2158131249837,26.3619864488465,34.3851997158868,34.3851997158868
36,12,12.2378833943137,13.4616717337451,14.0735659034608,18.3568250914706,18.3568250914706
37,12,19.9332014459207,21.9265215905128,22.9231816628088,29.8998021688811,29.8998021688811
38,12,24.8708036328171,27.3578839960988,28.6014241777396,37.3062054492256,37.3062054492256
39,12,17.7545059010306,19.5299564911336,20.4176817861851,26.6317588515458,26.6317588515458
40,12,18.8001599839109,20.680175982302,21.6201839814975,28.2002399758664,28.2002399758664
41,12,20.2476495178229,22.2724144696052,23.2847969454964,30.3714742767344,30.3714742767344
42,12,25.0976047060012,27.6073651766013,28.8622454119013,37.6464070590017,37.6464070590017
43,12,22.3457355524051,24.5803091076456,25.6975958852658,33.5186033286076,33.5186033286076
44,12,22.4133274610611,24.6546602071672,25.7753265802202,33.6199911915916,33.6199911915916
45,12,16.332497860998,17.9657476470978,18.7823725401477,24.498746791497,24.498746791497
46,12,18.5172849808471,20.3690134789318,21.2948777279742,27.7759274712707,27.7759274712707
47,12,16.2853676937691,17.913904463146,18.7281728478344,24.4280515406536,24.4280515406536
48,12,17.1536000756696,18.8689600832365,19.72664008702,25.7304001135044,25.7304001135044
49,12,15.9654032136273,17.56194353499,18.3602136956714,23.9481048204409,23.9481048204409
50,12,21.2211728319952,23.3432901151947,24.4043487567945,31.8317592479928,31.8317592479928
1,13,15.691780864147,17.2609589505617,18.045547993769,23.5376712962205,23.5376712962205
2,13,24.7060831442635,27.1766914586899,28.411995615903,37.0591247163953,37.0591247163953
3,13,16.4039827685025,18.0443810453527,18.8645801837779,24.6059741527537,24.6059741527537
4,13,21.2249669260258,23.3474636186284,24.4087119649297,31.8374503890387,31.8374503890387
5,13,17.9452537702933,19.7397791473226,20.6370418358372,26.9178806554399,26.9178806554399
6,13,27.8088023821034,30.5896826203138,31.980122739419,41.7132035731552,41.7132035731552
7,13,18.7873291582377,20.6660620740614,21.6054285319733,28.1809937373565,28.1809937373565
8,13,21.39270454812,23.531975002932,24.601610230338,32.08905682218,32.08905682218
9,13,14.8106736270117,16.2917409897129,17.0322746710634,22.2160104405175,22.2160104405175
10,13,16.6988061806096,18.3686867986706,19.2036271077011,25.0482092709144,25.0482092709144
11,13,17.4746812915626,19.2221494207188,20.0958834852969,26.2120219373438,26.2120219373438
12,13,25.7366449862966,28.3103094849263,29.5971417342411,38.6049674794449,38.6049674794449
13,13,16.3156940532296,17.9472634585526,18.763048161214,24.4735410798444,24.4735410798444
14,13,15.3142870831371,16.8457157914508,17.6114301456077,22.9714306247057,22.9714306247057
15,13,21.4948549035881,23.6443403939469,24.7190831391263,32.2422823553822,32.2422823553822
16,13,26.5223179838617,29.1745497822478,30.5006656814409,39.7834769757925,39.7834769757925
17,13,21.4744790242995,23.6219269267294,24.6956508779444,32.2117185364492,32.2117185364492
18,13,16.003517914265,17.6038697056915,18.4040456014048,24.0052768713975,24.0052768713975
19,13,22.8135539459112,25.0949093405023,26.2355870377978,34.2203309188668,34.2203309188668
20,13,38.0607831312132,41.8668614443346,43.7699006008952,57.0911746968198,57.0911746968198
21,13,22.4838762918377,24.7322639210214,25.8564577356133,33.7258144377565,33.7258144377565
22,13,19.2182229432399,21.1400452375639,22.1009563847259,28.8273344148598,28.8273344148598
23,13,23.0182360130183,25.3200596143201,26.470971414971,34.5273540195274,34.5273540195274
24,13,22.4175975787676,24.6593573366444,25.7802372155828,33.6263963681514,33.6263963681514
25,13,17.9120846605887,19.7032931266476,20.598897359677,26.868126990883,26.868126990883
26,13,13.4031598435848,14.7434758279433,15.4136338201225,20.1047397653772,20.1047397653772
27,13,16.1035767004566,17.7139343705023,18.5191132055251,24.1553650506849,24.1553650506849
28,13,16.5504439026487,18.2054882929136,19.033010488046,24.8256658539731,24.8256658539731
29,13,31.1184445399202,34.2302889939122,35.7862112209082,46.6776668098803,46.6776668098803
30,13,20.3818034216621,22.4199837638283,23.4390739349114,30.5727051324931,30.5727051324931
31,13,13.1615673680452,14.4777241048498,15.135802473252,19.7423510520679,19.7423510520679
32,13,17.822450252388,19.6046952776268,20.4958177902462,26.7336753785819,26.7336753785819
33,13,16.9571731620567,18.6528904782623,19.5007491363652,25.435759743085,25.435759743085
34,13,20.3001938730071,22.3302132603078,23.3452229539581,30.4502908095106,30.4502908095106
35,13,18.8039379093896,20.6843317003285,21.624528595798,28.2059068640843,28.2059068640843
36,13,17.1177595733,18.82953553063,19.685423509295,25.6766393599499,25.6766393599499
37,13,18.7980791241922,20.6778870366115,21.6177909928211,28.1971186862884,28.1971186862884
38,13,21.7731769993528,23.9504946992881,25.0391535492558,32.6597654990292,32.6597654990292
39,13,20.0891950141757,22.0981145155933,23.102574266302,30.1337925212635,30.1337925212635
40,13,19.9269517253328,21.9196468978661,22.9159944841327,29.8904275879992,29.8904275879992
41,13,19.533444539628,21.4867889935908,22.4634612205722,29.3001668094419,29.3001668094419
42,13,16.6680663428142,18.3348729770956,19.1682762942363,25.0020995142212,25.0020995142212
43,13,21.5707748140029,23.7278522954032,24.8063910361033,32.3561622210043,32.3561622210043
44,13,17.6180871443874,19.3798958588261,20.2608002160455,26.4271307165811,26.4271307165811
45,13,17.2467811056116,18.9714592161727,19.8337982714533,25.8701716584174,25.8701716584174
46,13,27.704517010992,30.4749687120912,31.8601945626408,41.556775516488,41.556775516488
47,13,17.6687781363019,19.4356559499321,20.3190948567472,26.5031672044528,26.5031672044528
48,13,14.8703832753211,16.3574216028532,17.1009407666192,22.3055749129816,22.3055749129816
49,13,16.8455546044225,18.5301100648647,19.3723877950858,25.2683319066337,25.2683319066337
50,13,30.4721937031546,33.5194130734701,35.0430227586278,45.7082905547319,45.7082905547319
1,14,21.542884869156,23.6971733560716,24.7743175995294,32.3143273037339,32.3143273037339
2,14,17.5791177386118,19.337029512473,20.2159853994036,26.3686766079177,26.3686766079177
3,14,21.7856485333416,23.9642133866758,25.0534958133428,32.6784728000124,32.6784728000124
4,14,20.7368460233771,22.8105306257148,23.8473729268837,31.1052690350657,31.1052690350657
5,14,17.6353288028993,19.3988616831893,20.2806281233342,26.452993204349,26.452993204349
6,14,21.5877717082034,23.7465488790238,24.825937464434,32.3816575623052,32.3816575623052
7,14,24.073560508341,26.4809165591751,27.6845945845922,36.1103407625115,36.1103407625115
8,14,23.3969904173871,25.7366894591258,26.9065389799952,35.0954856260807,35.0954856260807
9,14,18.3921426559886,20.2313569215875,21.1509640543869,27.5882139839829,27.5882139839829
10,14,21.2191378541359,23.3410516395495,24.4020085322563,31.8287067812038,31.8287067812038
11,14,18.5455639574969,20.4001203532466,21.3273985511214,27.8183459362453,27.8183459362453
12,14,25.2634782328273,27.78982605611,29.0529999677514,37.8952173492409,37.8952173492409
13,14,16.6791717111498,18.3470888822648,19.1810474678223,25.0187575667247,25.0187575667247
14,14,16.9973318862228,18.6970650748451,19.5469316691562,25.4959978293342,25.4959978293342
15,14,27.1577197450571,29.8734917195628,31.2313777068156,40.7365796175856,40.7365796175856
16,14,17.483911589812,19.2323027487932,20.1064983282838,26.225867384718,26.225867384718
17,14,14.1594300439116,15.5753730483028,16.2833445504984,21.2391450658674,21.2391450658674
18,14,15.8386724091257,17.4225396500383,18.2144732704945,23.7580086136885,23.7580086136885
19,14,23.2929523054031,25.6222475359434,26.7868951512135,34.9394284581046,34.9394284581046
20,14,17.5561478200926,19.3117626021018,20.1895699931065,26.3342217301389,26.3342217301389
21,14,20.8669190734683,22.9536109808152,23.9969569344886,31.3003786102025,31.3003786102025
22,14,24.8585553565079,27.3444108921587,28.5873386599841,37.2878330347619,37.2878330347619
23,14,19.3551374698283,21.2906512168111,22.2584080903025,29.0327062047424,29.0327062047424
24,14,12.9363120551841,14.2299432607025,14.8767588634617,19.4044680827762,19.4044680827762
25,14,20.9344544673799,23.0278999141179,24.0746226374869,31.4016817010698,31.4016817010698
26,14,23.1811285159316,25.4992413675247,26.6582977933213,34.7716927738973,34.7716927738973
27,14,22.4581349599319,24.7039484559251,25.8268552039217,33.6872024398979,33.6872024398979
28,14,19.1675105049605,21.0842615554566,22.0426370807046,28.7512657574408,28.7512657574408
29,14,23.378828758003,25.7167116338033,26.8856530717035,35.0682431370045,35.0682431370045
30,14,17.0221871424387,18.7244058566826,19.5755152138045,25.533280713658,25.533280713658
31,14,22.0725436627688,24.2797980290457,25.3834252121841,33.1088154941532,33.1088154941532
32,14,18.1772196827894,19.9949416510683,20.9038026352078,27.2658295241841,27.2658295241841
33,14,22.5373125345918,24.791043788051,25.9179094147805,33.8059688018877,33.8059688018877
34,14,22.4278340028241,24.6706174031065,25.7920091032478,33.6417510042362,33.6417510042362
35,14,21.2407588803598,23.3648347683958,24.4268727124138,31.8611383205398,31.8611383205398
36,14,34.2870791709674,37.7157870880642,39.4301410466125,51.4306187564511,51.4306187564511
37,14,21.0990124103079,23.2089136513386,24.263864271854,31.6485186154618,31.6485186154618
38,14,25.6405023656135,28.2045526021749,29.4865777204556,38.4607535484203,38.4607535484203
39,14,17.6974190040877,19.4671609044965,20.3520318547008,26.5461285061315,26.5461285061315
40,14,19.7679490826127,21.744743990874,22.7331414450046,29.6519236239191,29.6519236239191
41,14,19.6339137314017,21.5973051045419,22.5790007911119,29.4508705971025,29.4508705971025
42,14,12.4649400570679,13.7114340627747,14.3346810656281,18.6974100856019,18.6974100856019
43,14,18.3442934981514,20.1787228479665,21.0959375228741,27.516440247227,27.516440247227
44,14,18.6837315932227,20.5521047525449,21.4862913322061,28.025597389834,28.025597389834
45,14,19.2319021741808,21.1550923915989,22.1166875003079,28.8478532612712,28.8478532612712
46,14,21.0783546143741,23.1861900758116,24.2401078065303,31.6175319215612,31.6175319215612
47,14,27.9649248768275,30.7614173645103,32.1596636083516,41.9473873152413,41.9473873152413
48,14,14.2755812776998,15.7031394054698,16.4169184693548,21.4133719165498,21.4133719165498
49,14,21.9303376886206,24.1233714574827,25.2198883419137,32.8955065329309,32.8955065329309
50,14,20.3539564160848,22.3893520576933,23.4070498784975,30.5309346241272,30.5309346241272
1,15,19.660318243088,21.6263500673968,22.6093659795512,29.4904773646319,29.4904773646319
2,15,17.9886464763648,19.7875111240013,20.6869434478195,26.9829697145472,26.9829697145472
3,15,12.0401938109881,13.2442131920869,13.8462228826363,18.0602907164822,18.0602907164822
4,15,23.4006822685261,25.7407504953788,26.9107846088051,35.1010234027892,35.1010234027892
5,15,15.5958081362921,17.1553889499214,17.935179356736,23.3937122044382,23.3937122044382
6,15,22.7951454365611,25.0746599802172,26.2144172520452,34.1927181548416,34.1927181548416
7,15,20.0340293305948,22.0374322636543,23.0391337301841,30.0510439958923,30.0510439958923
8,15,13.7064348265693,15.0770783092262,15.7624000505547,20.559652239854,20.559652239854
9,15,16.7365693826506,18.4102263209157,19.2470547900482,25.1048540739759,25.1048540739759
10,15,25.575226484416,28.1327491328576,29.4115104570784,38.362839726624,38.362839726624
11,15,16.7102977118242,18.3813274830066,19.2168423685978,25.0654465677362,25.0654465677362
12,15,16.3816055465851,18.0197661012436,18.8388463785729,24.5724083198777,24.5724083198777
13,15,16.4619270117187,18.1081197128905,18.9312160634765,24.692890517578,24.692890517578
14,15,15.9822951099219,17.5805246209141,18.3796393764102,23.9734426648829,23.9734426648829
15,15,12.390517200768,13.6295689208448,14.2490947808832,18.585775801152,18.585775801152
16,15,20.6390948720226,22.7030043592248,23.7349591028259,30.9586423080338,30.9586423080338
17,15,24.4214379126405,26.8635817039045,28.0846535995365,36.6321568689607,36.6321568689607
18,15,18.2142965973504,20.0357262570854,20.9464410869529,27.3214448960256,27.3214448960256
19,15,17.5909715096772,19.3500686606449,20.2296172361287,26.3864572645158,26.3864572645158
20,15,16.0674715133268,17.6742186646595,18.4775922403259,24.1012072699902,24.1012072699902
21,15,21.0763305708392,23.1839636279231,24.2377801564651,31.6144958562588,31.6144958562588
22,15,23.2193371038573,25.5412708142431,26.7022376694359,34.829005655786,34.829005655786
23,15,16.9180238990888,18.6098262889977,19.4557274839521,25.3770358486332,25.3770358486332
24,15,13.7981438656517,15.1779582522169,15.8678654454995,20.6972157984776,20.6972157984776
25,15,18.5781875094404,20.4360062603845,21.3649156358565,27.8672812641606,27.8672812641606
26,15,22.4319399490285,24.6751339439313,25.7967309413827,33.6479099235427,33.6479099235427
27,15,18.8161173610085,20.6977290971093,21.6385349651598,28.2241760415127,28.2241760415127
28,15,27.3613329279686,30.0974662207655,31.4655328671639,41.041999391953,41.041999391953
29,15,22.9060532526215,25.1966585778837,26.3419612405148,34.3590798789323,34.3590798789323
30,15,23.415929893382,25.7575228827203,26.9283193773894,35.1238948400731,35.1238948400731
31,15,14.3707062525237,15.807776877776,16.5263121904022,21.5560593787855,21.5560593787855
32,15,20.2568044072096,22.2824848479305,23.295325068291,30.3852066108143,30.3852066108143
33,15,18.7725202065901,20.6497722272491,21.5883982375786,28.1587803098851,28.1587803098851
34,15,26.4028925533919,29.0431818087311,30.3633264364006,39.6043388300878,39.6043388300878
35,15,26.08681696584,28.695498662424,29.9998395107159,39.1302254487599,39.1302254487599
36,15,21.3799109189106,23.5179020108016,24.5868975567471,32.0698663783658,32.0698663783658
37,15,19.7333476158452,21.7066823774297,22.693349758222,29.6000214237678,29.6000214237678
38,15,22.8658062926001,25.1523869218601,26.2956772364901,34.2987094389002,34.2987094389002
39,15,19.9179716712637,21.9097688383901,22.9056674219532,29.8769575068955,29.8769575068955
40,15,13.706218565774,15.0768404223513,15.76215135064,20.5593278486609,20.5593278486609
41,15,21.2073366792727,23.3280703471999,24.3884371811636,31.811005018909,31.811005018909
42,15,23.7201853118884,26.0922038430773,27.2782131086717,35.5802779678326,35.5802779678326
43,15,15.6869665113869,17.2556631625256,18.040011488095,23.5304497670804,23.5304497670804
44,15,24.9401173074059,27.4341290381465,28.6811349035168,37.4101759611088,37.4101759611088
45,15,18.5830156012051,20.4413171613256,21.3704679413858,27.8745234018076,27.8745234018076
46,15,18.2564216367112,20.0820638003823,20.9948848822178,27.3846324550667,27.3846324550667
47,15,32.5086480277647,35.7595128305412,37.3849452319294,48.7629720416471,48.7629720416471
48,15,26.3067970661995,28.9374767728194,30.2528166261294,39.4601955992992,39.4601955992992
49,15,20.5245549842768,22.5770104827045,23.6032382319183,30.7868324764152,30.7868324764152
50,15,18.6139617523542,20.4753579275896,21.4060560152073,27.9209426285313,27.9209426285313
1,16,17.4174628680347,19.1592091548382,20.03008229824,26.1261943020521,26.1261943020521
2,16,18.4006614841543,20.2407276325698,21.1607607067775,27.6009922262315,27.6009922262315
3,16,21.8413868173277,24.0255254990605,25.1175948399269,32.7620802259916,32.7620802259916
4,16,19.1906442852108,21.1097087137319,22.0692409279924,28.7859664278162,28.7859664278162
5,16,17.5540565887316,19.3094622476048,20.1871650770414,26.3310848830974,26.3310848830974
6,16,16.8520420232512,18.5372462255763,19.3798483267389,25.2780630348768,25.2780630348768
7,16,22.4283481865276,24.6711830051804,25.7926004145068,33.6425222797914,33.6425222797914
8,16,15.4771164390203,17.0248280829224,17.7986839048734,23.2156746585305,23.2156746585305
9,16,22.9906187280497,25.2896806008546,26.4392115372571,34.4859280920745,34.4859280920745
10,16,18.0013998343699,19.8015398178069,20.7016098095254,27.0020997515549,27.0020997515549
11,16,21.8082907572611,23.9891198329873,25.0795343708503,32.7124361358917,32.7124361358917
12,16,17.9042610019696,19.6946871021665,20.589900152265,26.8563915029543,26.8563915029543
13,16,15.7403122028863,17.3143434231749,18.1013590333192,23.6104683043295,23.6104683043295
14,16,19.8006302348264,21.780693258309,22.7707247700503,29.7009453522396,29.7009453522396
15,16,20.4781671750379,22.5259838925417,23.5498922512936,30.7172507625569,30.7172507625569
16,16,17.0623454844357,18.7685800328792,19.621697307101,25.5935182266535,25.5935182266535
17,16,22.0295476519826,24.2325024171809,25.33397979978,33.0443214779739,33.0443214779739
18,16,21.3116428229546,23.44280710525,24.5083892463978,31.9674642344319,31.9674642344319
19,16,13.1888965446826,14.5077861991509,15.167231026385,19.7833448170239,19.7833448170239
20,16,22.7386639062973,25.012530296927,26.1494634922418,34.1079958594459,34.1079958594459
21,16,17.2282310285102,18.9510541313612,19.8124656827867,25.8423465427652,25.8423465427652
22,16,22.6268287769666,24.8895116546632,26.0208530935116,33.9402431654499,33.9402431654499
23,16,17.4777866511743,19.2255653162917,20.0994546488504,26.2166799767614,26.2166799767614
24,16,12.8477284178131,14.1325012595944,14.774887680485,19.2715926267196,19.2715926267196
25,16,16.3409731827541,17.9750705010295,18.7921191601672,24.5114597741312,24.5114597741312
26,16,22.3530976569567,24.5884074226524,25.7060623055002,33.5296464854351,33.5296464854351
27,16,17.4003881551858,19.1404269707043,20.0104463784636,26.1005822327786,26.1005822327786
28,16,12.2736228924066,13.5009851816472,14.1146663262676,18.4104343386099,18.4104343386099
29,16,13.5282023259535,14.8810225585488,15.5574326748465,20.2923034889302,20.2923034889302
30,16,20.186388430915,22.2050272740065,23.2143466955522,30.2795826463725,30.2795826463725
31,16,13.9490853495752,15.3439938845327,16.0414481520115,20.9236280243628,20.9236280243628
32,16,21.461659010401,23.6078249114411,24.6809078619611,32.1924885156015,32.1924885156015
33,16,14.0898180768326,15.4987998845158,16.2032907883575,21.1347271152489,21.1347271152489
34,16,14.1462950193365,15.5609245212701,16.2682392722369,21.2194425290047,21.2194425290047
35,16,22.1257293194454,24.3383022513899,25.4445887173622,33.188593979168,33.188593979168
36,16,27.7440265964572,30.5184292561029,31.9056305859258,41.6160398946858,41.6160398946858
37,16,23.692910773057,26.0622018503627,27.2468473890155,35.5393661595855,35.5393661595855
38,16,19.4789982130501,21.4268980343551,22.4008479450076,29.2184973195751,29.2184973195751
39,16,18.8675009761321,20.7542510737454,21.697626122552,28.3012514641982,28.3012514641982
40,16,27.0879399175488,29.7967339093037,31.1511309051811,40.6319098763232,40.6319098763232
41,16,20.6645600411992,22.7310160453191,23.764244047379,30.9968400617987,30.9968400617987
42,16,19.2840213190072,21.2124234509079,22.1766245168582,28.9260319785107,28.9260319785107
43,16,20.131822169554,22.1450043865095,23.1515954949872,30.1977332543311,30.1977332543311
44,16,26.761081880154,29.4371900681694,30.775244162177,40.1416228202309,40.1416228202309
45,16,25.952176933665,28.5473946270315,29.8450034737147,38.9282654004975,38.9282654004975
46,16,19.7445762005985,21.7190338206583,22.7062626306882,29.6168643008977,29.6168643008977
47,16,22.4519567150681,24.6971523865749,25.8197502223283,33.6779350726022,33.6779350726022
48,16,18.2022248054274,20.0224472859701,20.9325585262415,27.3033372081411,27.3033372081411
49,16,24.4105105837905,26.8515616421696,28.0720871713591,36.6157658756858,36.6157658756858
50,16,15.9787622282803,17.5766384511083,18.3755765625223,23.9681433424204,23.9681433424204
1,17,28.0380649056154,30.841871396177,32.2437746414578,42.0570973584232,42.0570973584232
2,17,30.2323429728801,33.2555772701681,34.7671944188121,45.3485144593201,45.3485144593201
3,17,16.4660585659613,18.1126644225574,18.9359673508554,24.6990878489419,24.6990878489419
4,17,14.1548594054812,15.5703453460293,16.2780883163034,21.2322891082218,21.2322891082218
5,17,21.3561447567804,23.4917592324585,24.5595664702975,32.0342171351706,32.0342171351706
6,17,19.8041361106731,21.7845497217404,22.7747565272741,29.7062041660097,29.7062041660097
7,17,19.9802212556491,21.978243381214,22.9772544439965,29.9703318834737,29.9703318834737
8,17,23.9974416341647,26.3971857975812,27.5970578792894,35.9961624512471,35.9961624512471
9,17,18.3722057694195,20.2094263463615,21.1280366348324,27.5583086541293,27.5583086541293
10,17,23.6395461542839,26.0035007697122,27.1854780774264,35.4593192314258,35.4593192314258
11,17,28.6590694903373,31.524976439371,32.9579299138878,42.9886042355059,42.9886042355059
12,17,21.4514347781695,23.5965782559865,24.6691499948949,32.1771521672542,32.1771521672542
13,17,17.7674934225818,19.54424276484,20.4326174359691,26.6512401338727,26.6512401338727
14,17,14.1207599149258,15.5328359064184,16.2388739021647,21.1811398723887,21.1811398723887
15,17,17.0488251179442,18.7537076297386,19.6061488856358,25.5732376769163,25.5732376769163
16,17,16.6673548672877,18.3340903540165,19.1674580973809,25.0010323009316,25.0010323009316
17,17,18.8145844164446,20.696042858089,21.6367720789112,28.2218766246668,28.2218766246668
18,17,24.5130733979088,26.9643807376996,28.1900344075951,36.7696100968631,36.7696100968631
19,17,18.5145381902957,20.3659920093253,21.2917189188401,27.7718072854436,27.7718072854436
20,17,15.8327790904782,17.4160569995261,18.20769595405,23.7491686357174,23.7491686357174
21,17,19.628733988723,21.5916073875953,22.5730440870314,29.4431009830844,29.4431009830844
22,17,26.3636196714223,28.9999816385645,30.3181626221356,39.5454295071334,39.5454295071334
23,17,16.3966509614425,18.0363160575867,18.8561486056589,24.5949764421637,24.5949764421637
24,17,16.4574131417424,18.1031544559167,18.9260251130038,24.6861197126137,24.6861197126137
25,17,16.1778929843121,17.7956822827434,18.604576931959,24.2668394764682,24.2668394764682
26,17,17.2797115423733,19.0076826966106,19.8716682737293,25.9195673135599,25.9195673135599
27,17,23.6678606804488,26.0346467484937,27.2180397825162,35.5017910206733,35.5017910206733
28,17,13.1773658818138,14.4951024699952,15.1539707640859,19.7660488227207,19.7660488227207
29,17,16.1237654941396,17.7361420435536,18.5423303182606,24.1856482412094,24.1856482412094
30,17,16.5251164321608,18.1776280753769,19.0038838969849,24.7876746482412,24.7876746482412
31,17,17.0805639709022,18.7886203679924,19.6426485665375,25.6208459563533,25.6208459563533
32,17,25.6550588457917,28.2205647303709,29.5033176726605,38.4825882686876,38.4825882686876
33,17,24.5212953550453,26.9734248905499,28.1994896583021,36.781943032568,36.781943032568
34,17,18.5084733375145,20.359320671266,21.2847443381417,27.7627100062718,27.7627100062718
35,17,27.8024533762646,30.5826987138911,31.9728213827043,41.7036800643969,41.7036800643969
36,17,16.7326802206197,18.4059482426817,19.2425822537127,25.0990203309296,25.0990203309296
37,17,21.1135809819381,23.2249390801319,24.2806181292288,31.6703714729072,31.6703714729072
38,17,16.8264436025308,18.5090879627839,19.3504101429104,25.2396654037962,25.2396654037962
39,17,17.3520985257814,19.0873083783596,19.9549133046486,26.0281477886722,26.0281477886722
40,17,14.5247404590269,15.9772145049296,16.7034515278809,21.7871106885403,21.7871106885403
41,17,23.5068161123655,25.857497723602,27.0328385292203,35.2602241685482,35.2602241685482
42,17,24.3415291072176,26.7756820179393,27.9927584733002,36.5122936608264,36.5122936608264
43,17,19.3778417072962,21.3156258780258,22.2845179633906,29.0667625609443,29.0667625609443
44,17,28.3717771816146,31.208954899776,32.6275437588568,42.5576657724219,42.5576657724219
45,17,21.8681097006771,24.0549206707448,25.1483261557786,32.8021645510156,32.8021645510156
46,17,13.6426331284675,15.0068964413142,15.6890280977376,20.4639496927012,20.4639496927012
47,17,17.4771228913501,19.2248351804851,20.0986913250526,26.2156843370251,26.2156843370251
48,17,25.321072747328,27.8531800220608,29.1192336594272,37.9816091209921,37.9816091209921
49,17,14.7304107773219,16.2034518550541,16.9399723939202,22.0956161659829,22.0956161659829
50,17,23.3870411829335,25.7257453012269,26.8950973603736,35.0805617744003,35.0805617744003
1,18,14.3574424187321,15.7931866606054,16.511058781542,21.5361636280982,21.5361636280982
2,18,18.3498539913374,20.1848393904711,21.102332090038,27.5247809870061,27.5247809870061
3,18,24.9627857730978,27.4590643504076,28.7072036390625,37.4441786596467,37.4441786596467
4,18,17.5968222398137,19.3565044637951,20.2363455757858,26.3952333597206,26.3952333597206
5,18,30.6749009687267,33.7423910655994,35.2761361140357,46.01235145309,46.01235145309
6,18,15.4337371263571,16.9771108389928,17.7487976953106,23.1506056895356,23.1506056895356
7,18,32.0626302652437,35.2688932917681,36.8720248050302,48.0939453978655,48.0939453978655
8,18,12.5113224970656,13.7624547467721,14.3880208716254,18.7669837455984,18.7669837455984
9,18,27.1300449030735,29.8430493933809,31.1995516385346,40.6950673546103,40.6950673546103
10,18,18.534299658033,20.3877296238363,21.3144446067379,27.8014494870495,27.8014494870495
11,18,20.8215220027072,22.9036742029779,23.9447503031132,31.2322830040608,31.2322830040608
12,18,36.4519055211818,40.0970960733,41.919691349359,54.6778582817727,54.6778582817727
13,18,19.9056084869108,21.8961693356019,22.8914497599474,29.8584127303662,29.8584127303662
14,18,22.6815810527433,24.9497391580177,26.0838182106548,34.022371579115,34.022371579115
15,18,20.3331700082175,22.3664870090392,23.3831455094501,30.4997550123262,30.4997550123262
16,18,20.9828947822816,23.0811842605097,24.1303289996238,31.4743421734223,31.4743421734223
17,18,13.5761260120055,14.9337386132061,15.6125449138064,20.3641890180083,20.3641890180083
18,18,18.9613075085594,20.8574382594153,21.8055036348433,28.4419612628391,28.4419612628391
19,18,17.8768677366871,19.6645545103558,20.5583978971902,26.8153016050307,26.8153016050307
20,18,24.8833399799424,27.3716739779366,28.6158409769337,37.3250099699135,37.3250099699135
21,18,24.6327404352545,27.0960144787799,28.3276515005426,36.9491106528817,36.9491106528817
22,18,16.7940623089228,18.473468539815,19.3131716552612,25.1910934633842,25.1910934633842
23,18,16.0596712603944,17.6656383864339,18.4686219494536,24.0895068905917,24.0895068905917
24,18,23.4415120097087,25.7856632106796,26.957738811165,35.1622680145631,35.1622680145631
25,18,20.7560857019187,22.8316942721106,23.8694985572065,31.134128552878,31.134128552878
26,18,21.4880917857836,23.6369009643619,24.7113055536511,32.2321376786753,32.2321376786753
27,18,27.546503817627,30.3011541993897,31.6784793902711,41.3197557264405,41.3197557264405
28,18,21.0812713030228,23.1893984333251,24.2434619984763,31.6219069545343,31.6219069545343
29,18,18.0488018057248,19.8536819862973,20.7561220765835,27.0732027085872,27.0732027085872
30,18,17.7859999752928,19.5645999728221,20.4538999715867,26.6789999629392,26.6789999629392
31,18,18.9904116588537,20.889452824739,21.8389734076817,28.4856174882805,28.4856174882805
32,18,21.2277892857982,23.350568214378,24.4119576786679,31.8416839286972,31.8416839286972
33,18,19.8053946502621,21.7859341152884,22.7762038478015,29.7080919753932,29.7080919753932
34,18,27.0295219531886,29.7324741485075,31.0839502461669,40.544282929783,40.544282929783
35,18,15.7470565789194,17.3217622368113,18.1091150657573,23.6205848683791,23.6205848683791
36,18,21.7353515292684,23.9088866821953,24.9956542586587,32.6030272939027,32.6030272939027
37,18,20.0848104326877,22.0932914759565,23.0975319975909,30.1272156490316,30.1272156490316
38,18,22.2222493511073,24.444474286218,25.5555867537734,33.3333740266609,33.3333740266609
39,18,15.787951391359,17.366746530495,18.1561441000629,23.6819270870386,23.6819270870386
40,18,18.8717969390551,20.7589766329606,21.7025664799133,28.3076954085826,28.3076954085826
41,18,15.8330483400718,17.416353174079,18.2080055910826,23.7495725101077,23.7495725101077
42,18,19.0356908468226,20.9392599315048,21.891044473846,28.5535362702339,28.5535362702339
43,18,23.2638826170251,25.5902708787276,26.7534650095789,34.8958239255377,34.8958239255377
